-0.10614,0.82036,5.2401,0,0
-0.78126,-0.76132,5.0834,0,0
0.75044,-0.065178,4.9101,0,1
-0.8628,0.48642,5.1224,0,0
-0.009815,-1.0445,5.1046,0,0
0.3869,0.65465,4.9822,0,0
-1.0429,-0.31845,4.9217,0,0
0.66719,-0.56809,4.8857,0,0
-0.43946,0.81207,5.0719,0,0
-0.54607,-1.0008,5.072,0,0
0.71539,0.25223,4.7682,0,1
-1.0613,0.21555,4.9817,0,0
0.32518,-0.9856,5.0124,0,0
0.11801,0.88822,5.1841,0,0
-0.97964,-0.65634,4.9856,0,0
0.82179,-0.27119,4.8128,0,1
-0.78276,0.71081,5.1203,0,0
-0.22105,-1.1495,5.0754,0,0
0.59119,0.57245,4.8311,0,0
-1.1781,-0.12084,4.9805,0,0
0.62346,-0.79661,4.8865,0,0
-0.24518,0.96593,5.1226,0,0
-0.78363,-0.96727,5.0354,0,0
0.87977,0.079968,4.8363,1,1
-1.0623,0.46338,5.0369,0,0
0.1553,-1.1683,5.0582,0,0
0.3595,0.87462,5.0556,0,0
-1.1487,-0.49023,4.8938,0,0
0.83897,-0.50372,4.7555,0,0
-0.6274,0.9047,5.0558,0,0
-0.46552,-1.1848,5.0046,0,0
0.76917,0.42814,4.6725,0,1
-1.2402,0.11991,4.9489,0,0
0.51414,-1.0223,4.909,0,0
0.0015675,1.073,5.1949,0,0
-1.0074,-0.85628,4.9459,0,0
0.96437,-0.14559,4.7435,1,1
-0.98266,0.71154,5.0352,0,0
-0.073809,-1.2939,5.0397,0,0
0.58619,0.77709,4.8435,0,0
-1.3137,-0.2803,4.9843,0,0
0.79725,-0.74941,4.7324,0,0
-0.41881,1.0741,5.0624,0,0
-0.73081,-1.1653,4.9981,0,0
0.94876,0.24841,4.7051,1,1
-1.2354,0.38243,4.9106,0,0
0.34003,-1.2272,4.9436,0,0
0.27974,1.0933,5.1675,0,0
-1.1846,-0.67272,4.7682,0,0
0.99118,-0.39714,4.6636,0,1
-0.83515,0.94742,5.048,0,0
-0.3393,-1.3417,4.9435,0,0
0.79122,0.6252,4.6726,0,0
-1.4278,-0.016667,5.0725,0,0
0.69755,-0.99865,4.7615,0,0
-0.15871,1.1612,4.9446,0,0
-0.99698,-1.074,4.9889,0,0
1.07,0.013354,4.6734,1,1
-1.1682,0.6539,4.9082,0,0
0.10726,-1.3989,5.0048,0,0
0.54221,0.99739,4.9397,0,0
-1.3781,-0.46303,4.8608,0,0
0.95544,-0.65949,4.5964,0,1
-0.61362,1.1293,4.9708,0,0
-0.62463,-1.335,4.9066,0,0
0.96502,0.42629,4.5453,1,1
-1.4396,0.27611,5.0116,0,0
0.5314,-1.2313,4.7999,0,0
0.14148,1.2659,5.153,0,0
-1.2302,-0.9012,4.9088,0,0
1.1193,-0.2552,4.5899,1,1
-1.0394,0.92515,4.9598,0,0
-0.17728,-1.5032,5.0174,0,0
0.77987,0.84122,4.7386,0,0
-1.5401,-0.196,5.0097,0,0
0.87025,-0.92906,4.6108,0,0
-0.34683,1.2723,4.9515,0,0
-0.91318,-1.2573,4.8739,0,0
1.1373,0.19636,4.602,1,1
-1.3552,0.56214,4.8555,0,0
0.30716,-1.4449,4.9013,0,0
0.44587,1.2079,5.0099,0,0
-1.4571,-0.68469,4.967,0,0
1.1022,-0.5371,4.507,0,1
-0.83883,1.1728,5.015,0,0
-0.48583,-1.5048,4.9061,0,0
0.96581,0.62347,4.5026,0,1
-1.6044,0.11894,5.0291,0,0
0.72262,-1.1916,4.6618,0,0
-0.0407,1.3482,4.9205,0,0
-1.2179,-1.1374,4.9926,0,0
1.2331,-0.083912,4.5752,1,1
-1.2281,0.8476,4.8212,0,0
0.019115,-1.5923,4.9413,0,0
0.72512,1.0646,4.8178,0,0
-1.62,-0.40237,4.9668,0,0
1.0207,-0.81768,4.4408,0,1
-0.56626,1.3595,5.0061,0,0
-0.79646,-1.4372,4.8161,0,0
1.1553,0.39123,4.4935,1,1
-1.5678,0.44625,4.9573,0,0
0.5091,-1.4303,4.7329,0,0
0.30242,1.4029,5.0702,0,0
-1.4619,-0.91159,4.9477,0,0
1.2416,-0.38633,4.4784,1,1
-1.0655,1.1524,4.98,0,0
-0.31141,-1.6711,4.9753,0,0
0.95545,0.8498,4.589,0,0
-1.7339,-0.075936,5.0207,0,0
0.90949,-1.1152,4.5438,0,0
-0.24237,1.4432,4.867,0,0
-1.1086,-1.3184,4.8207,0,0
1.3037,0.11231,4.5237,1,1
-1.4372,0.75468,4.8242,0,0
0.23671,-1.6452,4.8748,0,0
0.62701,1.2907,4.9145,0,0
-1.6619,-0.62914,4.9304,0,0
1.1602,-0.68095,4.3188,0,1
-0.80591,1.3969,5.0259,0,0
-0.64952,-1.6188,4.8323,0,0
1.1363,0.59222,4.3938,1,1
-1.7496,0.28014,5.0032,0,0
0.71155,-1.3801,4.5886,0,0
0.11125,1.5447,5.0276,0,0
-1.4464,-1.1638,5.0229,0,0
1.3697,-0.20618,4.4964,1,1
-1.2895,1.0841,4.9296,0,0
-0.099812,-1.762,4.8955,0,0
0.89844,1.08,4.6603,0,0
-1.8279,-0.30042,5.0079,0,0
1.0691,-0.9918,4.3763,0,1
-0.47291,1.5356,4.9202,0,0
-0.97493,-1.4966,4.7184,0,0
1.3313,0.32357,4.4512,1,1
-1.6519,0.62821,4.8851,0,0
0.45327,-1.6202,4.688,0,0
0.47512,1.4893,4.9503,0,0
-1.6492,-0.86229,4.8511,0,0
1.312,-0.52758,4.3157,1,1
-1.047,1.3698,4.9722,0,0
-0.47044,-1.8099,4.9422,0,0
1.1194,0.8215,4.4437,0,1
-1.8978,0.073595,5.0205,0,0
0.92379,-1.3123,4.5293,0,0
-0.11041,1.6418,4.949,0,0
-1.3461,-1.3833,4.9366,0,0
1.4635,0.0026903,4.4985,1,1
-1.502,0.97052,4.8669,0,0
0.13232,-1.819,4.8272,0,0
0.80153,1.3156,4.7537,0,0
-1.8483,-0.53902,4.8901,0,0
1.1954,-0.83328,4.1796,1,1
-0.72892,1.5905,4.9753,0,0
-0.81516,-1.6707,4.6745,0,0
1.3094,0.53791,4.3434,1,1
-1.8582,0.46034,4.9639,0,0
0.67087,-1.5664,4.5417,0,0
0.28099,1.661,4.9668,0,0
-1.6425,-1.1294,4.937,0,0
1.4723,-0.34748,4.4019,1,1
-1.2927,1.3049,4.9394,0,0
-0.24485,-1.9064,4.8515,0,0
1.062,1.057,4.4957,0,0
-1.9911,-0.16491,4.9738,0,0
1.1033,-1.1845,4.3805,0,1
-0.35308,1.7044,4.8806,0,0
-1.1932,-1.5709,4.7927,0,0
1.4901,0.22713,4.4069,1,1
-1.7149,0.82745,4.8579,0,0
0.36846,-1.8033,4.6652,0,0
0.65675,1.54,4.8328,0,0
-1.8315,-0.78514,4.7876,0,0
1.3458,-0.67375,4.1441,1,1
-0.98953,1.5742,4.9426,0,0
-0.63004,-1.8494,4.712,0,0
1.2746,0.76539,4.3154,1,1
-2.0166,0.2446,4.9673,0,0
0.90039,-1.5023,4.4917,0,1
0.051286,1.8045,4.9828,0,0
-1.5668,-1.3864,4.9415,0,0
1.6051,-0.13176,4.4792,1,1
-1.526,1.19,4.8822,0,0
0.00050635,-1.97,4.7743,0,0
0.95921,1.2879,4.5355,0,0
-2.0226,-0.42034,4.8655,0,0
1.2399,-1.0121,4.1689,1,1
-0.61997,1.7643,4.9148,0,0
-1.023,-1.7618,4.7373,0,0
1.4849,0.46063,4.3334,1,1
-1.921,0.64966,4.8823,0,0
0.60332,-1.7506,4.5162,0,0
0.46381,1.7363,4.8772,0,0
-1.8218,-1.0584,4.8321,0,0
1.5231,-0.49745,4.2436,1,1
-1.2556,1.5174,4.9214,0,0
-0.41168,-2.0251,4.8066,0,0
1.2149,1.0036,4.3342,0,1
-2.1252,-0.0046271,4.9242,0,0
1.1028,-1.3777,4.3668,0,1
-0.20795,1.8754,4.9,0,0
-1.4137,-1.6,4.8182,0,0
1.6466,0.10779,4.401,1,1
-1.7459,1.0355,4.8301,0,0
0.25498,-1.9714,4.6399,0,0
0.8282,1.5328,4.643,0,0
-2.0293,-0.68842,4.8043,0,0
1.3591,-0.82543,4.0009,1,1
-0.89337,1.752,4.8674,0,0
-0.81014,-1.9053,4.6219,0,0
1.4279,0.68938,4.223,1,1
-2.1047,0.43257,4.9078,0,0
0.8411,-1.6779,4.4254,0,1
0.2281,1.8871,4.8691,0,0
-1.7595,-1.3339,4.8537,0,0
1.6911,-0.28468,4.3727,1,1
-1.5231,1.421,4.9172,0,0
-0.15451,-2.1173,4.7658,0,0
1.1104,1.2348,4.3379,0,0
-2.1895,-0.27574,4.8665,0,0
1.2658,-1.2047,4.1834,1,1
-0.48525,1.9257,4.869,0,0
-1.2385,-1.8104,4.7567,0,0
1.6358,0.35305,4.2883,1,1
-1.9438,0.84257,4.7764,0,0
0.50796,-1.9256,4.4923,0,0
0.65254,1.7711,4.7607,0,0
-2.0092,-0.96908,4.7867,0,0
1.5484,-0.65366,4.094,1,1
-1.1713,1.6985,4.8285,0,0
-0.5942,-2.1078,4.7358,0,0
1.3666,0.93245,4.2097,1,1
-2.2115,0.17285,4.8184,0,0
1.0706,-1.5684,4.3412,0,1
-0.036347,2.0263,4.9149,0,0
-1.6347,-1.5912,4.8198,0,0
1.7725,-0.03603,4.36,1,1
-1.7587,1.2598,4.8408,0,0
0.11687,-2.1302,4.6299,0,0
0.98659,1.4841,4.4244,0,0
-2.1971,-0.55797,4.7743,0,0
1.4213,-1.0204,4.0646,1,1
-0.77191,1.92,4.806,0,0
-1.0357,-2.0131,4.7402,0,0
1.5999,0.60286,4.212,1,1
-2.1423,0.62571,4.7928,0,0
0.7613,-1.8561,4.3902,0,1
0.42034,1.9551,4.7905,0,0
-1.9434,-1.252,4.7663,0,0
1.7244,-0.44494,4.2019,1,1
-1.4655,1.6263,4.8649,0,0
-0.33201,-2.2411,4.7498,0,0
1.2533,1.1599,4.1578,0,1
-2.3213,-0.10569,4.8283,0,0
1.2611,-1.4003,4.1841,1,1
-0.32703,2.0772,4.8431,0,0
-1.4394,-1.7974,4.6814,0,0
1.7771,0.22387,4.2555,1,1
-1.9721,1.0606,4.7667,0,0
0.38642,-2.0875,4.4651,0,0
0.83291,1.7523,4.5837,0,0
-2.1924,-0.85486,4.759,0,0
1.5753,-0.82342,4.0147,1,1
-1.0568,1.8601,4.7198,0,0
-0.78261,-2.1427,4.6154,0,0
1.5146,0.84315,4.1098,1,1
-2.2905,0.36724,4.7589,0,0
1.0053,-1.748,4.2917,0,1
0.15129,2.098,4.797,0,0
-1.839,-1.5358,4.765,0,0
1.8468,-0.19746,4.247,1,1
-1.7346,1.4834,4.8301,0,0
-0.044474,-2.2873,4.6526,0,0
1.1422,1.4188,4.2392,0,0
-2.3561,-0.40368,4.7608,0,0
1.4548,-1.2259,4.1138,1,1
-0.63036,2.0922,4.7909,0,0
-1.2648,-2.0631,4.7741,0,0
1.7533,0.48852,4.1787,1,1
-2.1809,0.83789,4.7509,0,0
0.65677,-2.0272,4.3596,0,1
0.62089,1.9898,4.6981,0,0
-2.125,-1.1481,4.7018,0,0
1.778,-0.62105,4.1388,1,1
-1.3611,1.7979,4.7418,0,0
-0.53009,-2.3491,4.747,0,0
1.4054,1.0805,4.0439,1,1
-2.3873,0.080674,4.6939,0,0
1.2177,-1.5852,4.1442,1,1
-0.14607,2.2072,4.8124,0,0
-1.6444,-1.7613,4.6218,0,0
1.9115,0.074669,4.2416,1,1
-1.978,1.2909,4.7729,0,0
0.2449,-2.255,4.4805,0,0
0.99974,1.6914,4.3739,0,0
-2.3417,-0.70864,4.6842,0,0
1.6375,-1.0281,4.0777,1,1
-0.93124,2.0384,4.6866,0,0
-1.0118,-2.238,4.6974,0,0
1.6846,0.7489,4.0919,1,1
-2.3609,0.57959,4.7375,0,0
0.91574,-1.9219,4.2455,0,1
0.35562,2.1721,4.7433,0,0
-2.0391,-1.4531,4.7133,0,0
1.8918,-0.3687,4.1224,1,1
-1.6818,1.709,4.8218,0,0
-0.23021,-2.4347,4.6896,0,0
1.2759,1.3196,4.0272,0,1
-2.4907,-0.22547,4.7316,0,0
1.4249,-1.4099,4.058,1,1
-0.46148,2.2322,4.7397,0,0
-1.4465,-1.9986,4.5883,0,0
1.8878,0.35099,4.1326,1,1
-2.196,1.0603,4.7184,0,0
0.52676,-2.1826,4.3187,0,1
0.81243,1.9649,4.5329,0,0
-2.3041,-1.0229,4.6586,0,0
1.8367,-0.81597,4.1374,1,1
-1.2249,1.9404,4.5856,0,0
-0.73565,-2.3939,4.6586,0,0
1.5649,0.99178,3.9768,1,1
-2.4972,0.28813,4.7068,0,0
1.1557,-1.775,4.1248,1,1
0.053694,2.304,4.7564,0,0
-1.8874,-1.7355,4.6747,0,0
1.9923,-0.094818,4.1518,1,1
-1.935,1.5092,4.7239,0,0
0.080564,-2.4267,4.5313,0,0
1.167,1.6208,4.2065,0,0
-2.4912,-0.54468,4.6467,0,0
1.6871,-1.254,4.1645,1,1
-0.79117,2.2412,4.7315,0,0
-1.245,-2.2774,4.7075,0,0
1.8366,0.6279,4.0538,1,1
-2.3985,0.8019,4.7,0,0
0.8028,-2.0871,4.2002,0,1
0.56966,2.2126,4.6721,0,0
-2.2118,-1.332,4.6161,0,0
1.9829,-0.56089,4.1413,1,1
-1.5732,1.8958,4.7225,0,0
-0.43645,-2.5395,4.6775,0,0
1.4198,1.224,3.8894,1,1
-2.5507,-0.029017,4.594,0,0
1.3693,-1.5905,3.9973,1,1
-0.27227,2.35,4.6829,0,0
-1.6396,-1.9351,4.4732,0,0
2.0421,0.19947,4.1563,1,1
-2.1785,1.2851,4.6735,0,0
0.38314,-2.3582,4.3465,0,0
0.99614,1.9069,4.3554,0,0
-2.4854,-0.87822,4.6463,0,0
1.8495,-1.012,4.0855,1,1
-1.1019,2.1401,4.5932,0,0
-0.94906,-2.4136,4.5727,0,0
1.7284,0.88917,3.9403,1,1
-2.5668,0.50964,4.6829,0,0
1.0671,-1.9578,4.0977,1,1
0.26965,2.3848,4.7156,0,0
-2.1232,-1.6703,4.6969,0,0
2.0535,-0.27599,4.0659,1,1
-1.8792,1.7413,4.7166,0,0
-0.10946,-2.5948,4.6013,0,0
1.3123,1.5145,4.0087,0,1
-2.6172,-0.35893,4.5976,0,0
1.6442,-1.4441,4.0884,1,1
-0.61129,2.374,4.6595,0,0
-1.4449,-2.2188,4.5573,0,0
2.0039,0.49409,4.0705,1,1
-2.407,1.0314,4.6565,0,0
0.67034,-2.2477,4.1684,0,1
0.77822,2.1942,4.5339,0,0
-2.4036,-1.2042,4.5892,0,0
2.0693,-0.7739,4.1903,1,1
-1.4367,2.0644,4.6107,0,0
-0.65305,-2.5893,4.6019,0,0
1.5862,1.135,3.8359,1,1
-2.6708,0.18555,4.6203,0,0
1.3076,-1.786,3.9853,1,1
-0.064948,2.4801,4.6893,0,0
-1.8989,-1.9223,4.5568,0,0
2.1763,0.025042,4.1668,1,1
-2.1387,1.5157,4.6405,0,0
0.21756,-2.5417,4.4104,0,0
1.1708,1.8238,4.1795,0,0
-2.6435,-0.70641,4.614,0,0
1.8897,-1.2408,4.142,1,1
-0.9617,2.359,4.6558,0,0
-1.1791,-2.4343,4.5423,0,0
1.9154,0.77945,3.9699,1,1
-2.6142,0.74487,4.6637,0,0
0.95042,-2.1249,4.052,1,1
0.48994,2.4049,4.6051,0,0
-2.3242,-1.5535,4.6434,0,0
2.2111,-0.48499,4.2009,1,1
-1.7859,1.9611,4.6824,0,0
-0.32431,-2.7257,4.6309,0,0
1.4771,1.4228,3.9043,1,1
-2.7224,-0.15516,4.5468,0,0
1.563,-1.6178,3.9765,1,1
-0.41555,2.5093,4.6286,0,0
-1.6519,-2.1545,4.4538,0,0
2.1762,0.34026,4.1156,1,1
-2.373,1.2563,4.5795,0,0
0.52537,-2.4265,4.1943,0,1
0.96812,2.116,4.3294,0,0
-2.5982,-1.0566,4.5889,0,0
2.0816,-0.98334,4.136,1,1
-1.2937,2.2478,4.5613,0,0
-0.87755,-2.6118,4.5225,0,0
1.7599,1.0345,3.8152,1,1
-2.7689,0.41997,4.6438,0,0
1.2281,-1.9874,3.9918,1,1
0.16057,2.5708,4.6607,0,0
-2.1645,-1.8773,4.6336,0,0
2.266,-0.16876,4.1262,1,1
-2.0651,1.7401,4.5916,0,0
0.024729,-2.7063,4.4612,0,0
1.3447,1.7322,4.0377,0,1
-2.7514,-0.50793,4.5214,0,0
1.8492,-1.4446,4.0773,1,1
-0.77503,2.5009,4.5914,0,0
-1.4112,-2.4201,4.4937,0,0
2.1129,0.651,4.0309,1,1
-2.6246,0.98569,4.6223,0,0
0.81791,-2.2936,4.0299,1,1
0.71504,2.4017,4.5011,0,0
-2.5008,-1.4038,4.5615,0,0
2.275,-0.70307,4.1947,1,1
-1.6667,2.176,4.6509,0,0
-0.55254,-2.7856,4.5693,0,0
1.6421,1.3192,3.8242,1,1
-2.8271,0.065399,4.533,0,0
1.4897,-1.8128,3.9392,1,1
-0.20086,2.6399,4.6233,0,0
-1.887,-2.1043,4.4416,0,0
2.354,0.1638,4.1893,1,1
-2.3448,1.5036,4.5724,0,0
0.35722,-2.6003,4.2297,0,0
1.1654,2.0453,4.1924,0,0
-2.7943,-0.88746,4.6116,0,0
2.0678,-1.1962,4.0772,1,1
-1.1428,2.4575,4.5849,0,0
-1.1203,-2.6424,4.506,0,0
1.9528,0.92563,3.8459,1,1
-2.8191,0.66503,4.6222,0,0
1.1099,-2.1618,3.9503,1,1
0.39049,2.5854,4.5393,0,0
-2.4032,-1.7777,4.6415,0,0
2.4049,-0.3835,4.205,1,1
-1.9713,1.9671,4.5591,0,0
-0.19238,-2.8278,4.4643,0,0
1.5326,1.6461,3.9604,1,1
-2.8246,-0.29434,4.407,0,0
1.7564,-1.6235,3.9503,1,1
-0.57481,2.6562,4.5831,0,0
-1.6306,-2.3572,4.3989,0,0
2.3006,0.49528,4.0859,1,1
-2.6077,1.2318,4.5795,0,0
0.67276,-2.4768,4.0536,0,1
0.92388,2.3325,4.3239,0,0
-2.6942,-1.2465,4.5387,0,0
2.3214,-0.93514,4.1967,1,1
-1.5118,2.3648,4.5859,0,0
-0.78606,-2.801,4.4736,0,0
1.8214,1.2126,3.7947,1,1
-2.8932,0.30006,4.4905,0,0
1.4172,-2.0323,3.9648,1,1
0.032861,2.7413,4.6025,0,0
-2.1496,-2.0538,4.4932,0,0
2.4686,-0.040348,4.1774,1,1
-2.2728,1.7397,4.5291,0,0
0.16483,-2.7621,4.2657,0,0
1.3632,1.9636,4.082,0,1
-2.9126,-0.67862,4.5229,0,0
2.032,-1.4115,4.0221,1,1
-0.95205,2.6144,4.534,0,0
-1.3805,-2.6651,4.5219,0,0
2.182,0.80901,3.9505,1,1
-2.8412,0.91993,4.5957,0,0
0.97496,-2.3352,3.9254,1,1
0.62419,2.5778,4.4261,0,0
-2.6093,-1.632,4.5939,0,0
2.4959,-0.61613,4.2326,1,1
-1.8678,2.2111,4.5725,0,0
-0.42771,-2.9234,4.4575,0,0
1.696,1.5234,3.8467,1,1
-2.9444,-0.07043,4.4093,0,0
1.7001,-1.8458,3.9536,1,1
-0.35097,2.7659,4.5287,0,0
-1.8724,-2.3043,4.3777,0,0
2.498,0.31695,4.1727,1,1
-2.5661,1.4819,4.541,0,0
0.49999,-2.6359,4.0528,0,1
1.1206,2.2337,4.1402,0,0
-2.8867,-1.0693,4.5359,0,0
2.2991,-1.1588,4.1187,1,1
-1.3328,2.5365,4.516,0,0
-1.0354,-2.8278,4.4416,0,0
1.9756,1.0751,3.7334,1,1
-2.9988,0.56095,4.553,0,0
1.2919,-2.2111,3.9124,1,1
0.27637,2.7771,4.5117,0,0
-2.4015,-1.9617,4.5138,0,0
2.5846,-0.26261,4.1981,1,1
-2.1645,1.9626,4.4636,0,0
-0.05166,-2.8869,4.266,0,0
1.5473,1.8533,3.9598,0,1
-2.9984,-0.45357,4.4174,0,0
1.9765,-1.6289,3.975,1,1
-0.74496,2.7706,4.5111,0,0
-1.6301,-2.6265,4.4736,0,0
2.3982,0.65908,4.0366,1,1
-2.8216,1.1753,4.5425,0,0
0.82578,-2.515,3.9297,1,1
0.85233,2.5288,4.2878,0,0
-2.802,-1.4613,4.5439,0,0
2.5476,-0.86062,4.2309,1,1
-1.7225,2.4297,4.5459,0,0
-0.67516,-2.9769,4.4186,0,0
1.8788,1.4069,3.7989,1,1
-3.0386,0.17139,4.4029,0,0
1.6216,-2.0708,3.9626,1,1
-0.11183,2.8693,4.4993,0,0
-2.1207,-2.232,4.3716,0,0
2.5624,0.10065,4.0666,1,1
-2.4855,1.7231,4.479,0,0
0.30801,-2.7921,4.0694,0,0
1.3219,2.1402,4.0108,0,1
-3.002,-0.85103,4.4306,0,0
2.2432,-1.3774,4.0248,1,1
-1.1368,2.7009,4.4623,0,0
-1.2989,-2.8443,4.4353,0,0
2.2296,0.97091,3.8645,1,1
-3.0199,0.82265,4.5154,0,0
1.1474,-2.3817,3.8645,1,1
0.52181,2.7695,4.3937,0,0
-2.6353,-1.8298,4.5042,0,0
2.6753,-0.50274,4.2095,1,1
-2.058,2.2092,4.463,0,0
-0.28705,-3.0002,4.2779,0,0
1.7106,1.7141,3.8201,1,1
-3.0718,-0.21842,4.3303,0,0
1.9168,-1.8606,3.9673,1,1
-0.51352,2.879,4.4421,0,0
-1.8704,-2.548,4.4005,0,0
2.6544,0.49018,4.1955,1,1
-2.7795,1.4352,4.4973,0,0
0.64948,-2.6692,3.9097,0,1
1.0642,2.4322,4.113,0,0
-2.945,-1.2535,4.4362,0,0
2.5566,-1.1096,4.1982,1,1
-1.5319,2.5996,4.4537,0,0
-0.93499,-3.0143,4.3933,0,0
2.0791,1.2867,3.7996,1,1
-3.1293,0.43225,4.4255,0,0
1.4897,-2.2569,3.9006,1,1
0.14239,2.9463,4.4639,0,0
-2.3718,-2.1363,4.3741,0,0
2.689,-0.12374,4.0902,1,1
-2.3817,1.9618,4.4231,0,0
0.094089,-2.9281,4.078,0,0
1.5302,2.0473,3.9257,0,1
-3.113,-0.62247,4.3539,0,0
2.1999,-1.6144,3.996,1,1
-0.92272,2.855,4.4202,0,0
-1.5664,-2.8263,4.4155,0,0
2.4692,0.82861,3.9702,1,1
-3.0263,1.0963,4.497,0,0
0.98633,-2.547,3.8282,1,1
0.75825,2.7078,4.2331,0,0
-2.8384,-1.6579,4.4553,0,0
2.7317,-0.75596,4.2017,1,1
-1.921,2.4474,4.4553,0,0
-0.5429,-3.1106,4.3164,0,0
1.9137,1.6041,3.7903,1,1
-3.1753,0.028812,4.3241,0,0
1.8375,-2.0969,3.9704,1,1
-0.26928,2.9928,4.415,0,0
-2.1123,-2.452,4.3438,0,0
2.6912,0.25696,4.0345,1,1
-2.6951,1.6845,4.4248,0,0
0.45504,-2.8142,3.8978,0,1
1.2759,2.3343,3.9777,0,0
-3.0468,-1.0233,4.2986,0,0
2.4838,-1.3377,4.0736,1,1
-1.3318,2.7739,4.3986,0,0
-1.1987,-3.0118,4.3456,0,0
2.3174,1.1665,3.8743,1,1
-3.1577,0.6996,4.3893,0,0
1.3304,-2.421,3.8206,1,1
0.4003,2.9492,4.3547,0,0
-2.6163,-2.0102,4.3698,0,0
2.8586,-0.37306,4.2038,1,1
-2.2679,2.2107,4.4014,0,0
-0.1393,-3.0364,4.072,0,0
1.7045,1.9039,3.7857,1,1
-3.2192,-0.38178,4.3032,0,0
2.1512,-1.8664,4.0023,1,1
-0.68801,2.9819,4.366,0,0
-1.8395,-2.7838,4.4001,0,0
2.7536,0.66803,4.1485,1,1
-2.9864,1.3666,4.4475,0,0
0.80275,-2.6903,3.7789,1,1
0.98201,2.6098,4.0576,0,0
-3.0039,-1.4518,4.3692,0,0
2.7606,-1.0197,4.1883,1,1
-1.7318,2.6342,4.3754,0,0
-0.81268,-3.174,4.3179,0,0
2.1347,1.4895,3.8046,1,1
-3.2618,0.29295,4.3251,0,0
1.7111,-2.306,3.9258,1,1
-0.008929,3.0822,4.3845,0,0
-2.3095,-2.2919,4.2096,0,0
2.7073,0.021729,3.8831,1,1
-2.5886,1.9314,4.3604,0,0
0.24362,-2.9567,3.9053,0,0
1.4991,2.2465,3.9003,0,1
-3.1742,-0.79415,4.2356,0,0
2.4261,-1.5803,4.0141,1,1
-1.1128,2.9354,4.3507,0,0
-1.47,-2.9913,4.3109,0,0
2.5394,1.0115,3.9278,1,1
-3.1767,0.98056,4.3782,0,0
1.15,-2.5637,3.7311,1,1
0.64762,2.8809,4.1814,0,0
-2.8427,-1.8495,4.3461,0,0
2.879,-0.62873,4.1299,1,1
-2.1307,2.4581,4.388,0,0
-0.39353,-3.1798,4.1443,0,0
1.8971,1.7749,3.7139,1,1
-3.3015,-0.12699,4.2505,0,0
2.0638,-2.1089,3.9848,1,1
-0.43934,3.1085,4.342,0,0
-2.0822,-2.671,4.3101,0,0
2.9015,0.44347,4.1355,1,1
-2.8963,1.6227,4.3604,0,0
0.60485,-2.826,3.7424,0,1
1.2077,2.5173,3.9304,0,1
-3.1017,-1.2096,4.212,0,0
2.7091,-1.2697,4.0924,1,1
-1.5259,2.8113,4.3076,0,0
-1.0735,-3.1413,4.2159,0,0
2.3809,1.3676,3.8673,1,1
-3.2949,0.56585,4.2841,0,0
1.5268,-2.4559,3.7967,1,1
0.26132,3.1173,4.3118,0,0
-2.5656,-2.1764,4.2149,0,0
2.9217,-0.22153,4.0423,1,1
-2.4785,2.1925,4.339,0,0
0.012692,-3.0831,3.9137,0,0
1.6891,2.1043,3.7673,1,1
-3.3072,-0.55346,4.21,0,0
2.3733,-1.8403,4.0042,1,1
-0.87011,3.058,4.2752,0,0
-1.7487,-2.9518,4.2889,0,0
2.7948,0.84229,4.0396,1,1
