0.45555,0.72417,5.11753
0.52761,0.81158,5.10121
0.29304,0.69567,5.12681
0.61607,0.61577,5.11891
0.39967,0.93517,5.08682
0.32731,0.49963,5.13947
0.71729,0.81173,5.08668
0.18052,0.83990,5.10915
0.57472,0.42718,5.12832
0.56661,1.03815,5.05629
0.14594,0.55906,5.13930
0.81118,0.62978,5.10058
0.23426,1.03543,5.07289
0.38786,0.32168,5.13323
0.78622,0.98481,5.04802
0.02587,0.75891,5.11983
0.75569,0.39189,5.11271
0.44094,1.17028,5.03566
0.14333,0.37218,5.13993
0.94228,0.77731,5.06815
0.05563,1.02095,5.07713
0.54986,0.21815,5.11375
0.72070,1.15556,5.01699
-0.05803,0.58122,5.13397
0.93989,0.47428,5.09389
0.24879,1.23032,5.03068
0.24737,0.19380,5.12220
0.97317,0.97339,5.02873
-0.11119,0.89345,5.09635
0.75748,0.20128,5.09390
0.56998,1.30546,4.99545
-0.04439,0.36249,5.13521
1.08363,0.65420,5.06506
0.03524,1.20226,5.03943
0.43651,0.07074,5.09226
0.90585,1.18611,4.98918
-0.21801,0.68205,5.11871
0.97424,0.28828,5.08050
0.34723,1.38579,4.99127
0.06353,0.14063,5.11261
1.14068,0.88971,5.02204
-0.17156,1.06719,5.06249
0.68231,0.03785,5.06585
0.74167,1.37127,4.96353
-0.22688,0.42639,5.12783
1.16520,0.48404,5.06256
0.08682,1.37112,5.00188
0.27307,-0.01846,5.07465
1.08980,1.14042,4.97511
-0.32673,0.83867,5.09304
0.93693,0.10062,5.05294
0.50830,1.50207,4.95396
-0.12817,0.16498,5.10961
1.26649,0.74126,5.02640
-0.14546,1.27343,5.02036
0.54441,-0.09332,5.03623
0.93973,1.37683,4.93825
-0.38210,0.55474,5.11488
1.17067,0.27363,5.05008
0.21305,1.52737,4.96397
0.07388,-0.05259,5.06533
1.25838,1.03096,4.97390
-0.36864,1.03916,5.05661
0.83812,-0.06845,5.01483
0.70148,1.55948,4.92261
-0.31657,0.25433,5.10898
1.34559,0.55061,5.03021
-0.09127,1.44202,4.98442
0.36080,-0.18035,5.01455
1.13541,1.31317,4.92558
-0.49318,0.73566,5.09183
1.11850,0.06641,5.01745
0.39036,1.64575,4.92864
-0.14192,-0.02641,5.06531
1.39320,0.86313,4.98426
-0.33985,1.26388,5.01286
0.68445,-0.20752,4.97614
0.91417,1.55647,4.89750
-0.48902,0.39766,5.10383
1.35526,0.32110,5.02292
0.04744,1.61455,4.94674
0.14097,-0.21996,5.00447
1.32178,1.19299,4.92421
-0.54627,0.95518,5.05645
1.00918,-0.12151,4.96995
0.60682,1.71566,4.89532
-0.35256,0.06687,5.07318
1.49060,0.65892,4.99414
-0.26520,1.47163,4.97131
0.48605,-0.30662,4.94797
1.13184,1.49216,4.88090
-0.62143,0.59347,5.08878
1.30183,0.08675,4.99079
0.23868,1.75270,4.91136
-0.09562,-0.20046,5.00805
1.48270,1.02042,4.93447
-0.52915,1.20090,5.01138
0.84463,-0.28126,4.91911
0.83747,1.71943,4.86832
-0.54872,0.21737,5.07994
1.51933,0.41213,4.99582
-0.13925,1.65420,4.93514
0.24692,-0.36447,4.93361
1.34122,1.36989,4.87543
-0.69735,0.83049,5.05874
1.18760,-0.13086,4.93569
0.47155,1.84340,4.87703
-0.33859,-0.12259,5.01998
1.59925,0.79834,4.95261
-0.45939,1.43724,4.96607
0.64000,-0.39699,4.88197
1.08875,1.67364,4.84257
-0.71025,0.42191,5.07804
1.48018,0.15289,4.97071
0.06678,1.82754,4.89770
-0.00721,-0.35996,4.93927
1.52904,1.19498,4.88273
-0.70650,1.09278,5.01474
1.02071,-0.31498,4.87241
0.72501,1.86985,4.84622
-0.56106,0.02597,5.03971
1.65992,0.54142,4.96390
-0.33025,1.65667,4.92571
0.39202,-0.47384,4.86253
1.31720,1.55091,4.83307
-0.81074,0.67934,5.05981
1.37534,-0.09272,4.91508
0.30676,1.94317,4.86367
-0.26987,-0.29437,4.95771
1.67687,0.96884,4.90257
-0.63246,1.37540,4.96365
0.80826,-0.45864,4.81948
1.00181,1.84328,4.81477
-0.75462,0.23257,5.05429
1.64544,0.25884,4.95198
-0.13503,1.85324,4.88925
0.11769,-0.49760,4.86424
1.53946,1.38548,4.83073
-0.84996,0.96059,5.02060
1.20560,-0.31244,4.83953
0.57401,1.99530,4.83175
-0.53049,-0.16960,4.98166
1.77340,0.70437,4.92272
-0.52324,1.61865,4.91939
