2.71991,4.32393,0.85373
2.77911,4.27490,0.96738
1.98498,4.71204,0.75288
3.61118,3.60946,0.86906
2.00012,4.67981,1.01734
2.80866,4.28733,0.59565
3.36172,3.80429,1.08100
1.06949,4.97631,0.85590
4.10580,3.05185,0.71413
2.42195,4.43761,1.18263
1.29281,4.95144,0.57554
4.01568,3.11769,1.02365
1.11881,4.94518,1.06105
3.93181,3.26096,0.50167
3.14165,3.93516,1.25681
0.17386,5.09698,0.75616
4.53221,2.35037,0.85010
1.77923,4.72269,1.25320
1.83767,4.77193,0.39656
3.88837,3.20764,1.21483
0.27569,5.06313,1.02099
4.74170,1.88126,0.59026
2.65377,4.25552,1.36155
-0.50787,5.08722,0.58172
4.53035,2.28607,1.04872
0.99937,4.94281,1.25812
4.01601,3.14643,0.31311
3.54076,3.54155,1.37089
-0.62716,5.03985,0.89742
4.91946,1.30721,0.78335
2.00254,4.58615,1.42708
-0.62114,5.07009,0.36326
4.31378,2.60425,1.25929
0.14785,5.04535,1.20474
5.00445,0.81095,0.44012
3.02186,3.95683,1.48950
-1.55294,4.85795,0.71350
4.87996,1.44397,1.01783
1.21783,4.86061,1.43436
2.09013,4.62689,0.15336
3.93864,3.07222,1.43906
-0.80238,4.99093,1.07953
5.05457,0.28042,0.68294
2.36442,4.37162,1.56085
-2.39652,4.50381,0.48045
4.66592,1.93827,1.25946
0.31703,5.00991,1.37902
5.03736,-0.34049,0.27238
3.42685,3.58587,1.57242
-1.84302,4.73061,0.89711
5.04508,0.54184,0.94640
1.59605,4.71659,1.59389
-3.11809,4.01344,0.20797
4.30943,2.52225,1.45801
-0.57024,4.99349,1.28332
4.94894,-0.84830,0.55048
2.78372,4.07843,1.66709
-2.89432,4.20167,0.67168
4.92199,1.15048,1.20324
0.68880,4.93796,1.54882
4.10362,-2.92089,0.09015
3.82745,3.13578,1.61830
-1.68450,4.74837,1.09864
5.01489,-0.40959,0.84350
2.02351,4.49858,1.71330
-3.97124,3.19038,0.40479
4.63716,1.89751,1.44833
-0.31570,4.98837,1.44919
4.46811,-2.23351,0.40196
3.21925,3.72342,1.73448
-2.83015,4.22139,0.88391
5.03131,0.29873,1.12547
1.14502,4.82723,1.70263
-4.96009,-0.92306,0.14381
4.20653,2.60597,1.62718
-1.30087,4.83741,1.30791
4.75779,-1.44256,0.71480
2.48580,4.23193,1.80880
-3.95492,3.21585,0.62962
4.88775,1.15805,1.39286
0.14613,4.96945,1.62327
2.68288,-4.18571,0.25974
3.64905,3.29350,1.77760
-2.50202,4.37490,1.09686
4.96342,-0.59758,1.02223
1.63520,4.62269,1.82271
-4.97795,0.94442,0.35829
4.54151,2.00761,1.62017
-0.88379,4.90404,1.49893
4.15434,-2.62073,0.57034
2.95729,3.89881,1.87775
-3.68767,3.52178,0.86113
5.00040,0.33319,1.31010
0.66760,4.90054,1.78128
-2.15125,-4.50967,0.22147
4.03621,2.77788,1.78742
-2.01571,4.57498,1.30906
4.65363,-1.54965,0.88745
2.13417,4.38114,1.91430
-4.72973,1.87374,0.59123
4.80793,1.30417,1.56997
