4055,4110,3966
921,1010,976
4288,4144,4233
3966,3822,3911
4055,3966,3911
4233,4144,4089
4089,4178,4233
3966,4110,4021
2926,2837,2782
3392,3303,3248
3070,2926,3015
3214,3125,3070
2248,2337,2392
2392,2303,2248
5081,5026,5170
5940,6084,5995
3777,3633,3722
3722,3633,3578
7516,7605,7571
8105,8092,8084
8134,8129,8121
8121,8126,8134
2,1,4
4,1,6
885,830,919
1538,1682,1593
1394,1483,1538
897,808,842
1046,991,1135
4072,4127,3983
4127,4038,3983
3928,3839,3784
3983,3839,3928
3928,4072,3983
2850,2795,2939
2706,2795,2850
2505,2416,2361
1065,1120,976
976,1010,1065
4199,4110,4055
4288,4343,4199
4055,4144,4199
4199,4144,4288
4432,4521,4576
4432,4343,4288
3678,3822,3733
3911,3856,4000
4089,4144,4000
4000,4144,4055
4000,4055,3911
4000,3856,3945
3945,4089,4000
3924,3979,3835
3890,3746,3835
3835,3979,3890
3877,3966,4021
3877,3822,3966
3733,3822,3877
4084,4139,3995
4021,4110,4165
5042,4987,5131
4809,4953,4864
5186,5275,5330
5131,5275,5186
5186,5042,5131
5186,5330,5241
2871,2926,2782
3015,2926,2871
2871,2960,3015
2816,2960,2871
3714,3625,3570
3481,3426,3570
3570,3625,3481
1871,1960,2015
2015,1926,1871
3070,3015,3159
3248,3303,3159
3159,3303,3214
3214,3070,3159
3214,3303,3358
3036,3125,3180
3180,3091,3036
2981,3125,3036
3070,3125,2981
2981,2837,2926
2981,2926,3070
2824,2735,2680
2536,2625,2680
2570,2625,2481
2481,2625,2536
2536,2392,2481
2392,2337,2481
2277,2421,2332
5115,5259,5170
5170,5026,5115
4958,5047,5102
5102,5013,4958
5034,5123,5178
5034,4890,4979
4979,5123,5034
5178,5089,5034
4068,4157,4212
4068,3979,3924
4123,3979,4068
4068,4212,4123
4390,4445,4301
4212,4157,4301
5131,4987,5076
4843,4699,4788
4754,4699,4843
4788,4733,4877
4898,4809,4754
4898,4987,5042
4843,4987,4898
4898,4754,4843
4898,4953,4809
5042,4953,4898
4610,4699,4754
4610,4521,4466
4576,4521,4665
4665,4521,4610
4610,4754,4665
4754,4809,4665
4466,4521,4377
4377,4521,4432
4432,4288,4377
4288,4233,4377
4233,4178,4322
4377,4233,4322
4322,4466,4377
4555,4699,4610
4610,4466,4555
6152,6097,6241
5419,5474,5330
5330,5275,5419
5419,5275,5364
5364,5508,5419
6241,6097,6186
8061,8040,8074
5976,6120,6031
6031,5887,5976
5468,5523,5379
5379,5523,5434
3790,3879,3934
3934,3879,4023
4023,3879,3968
3447,3303,3392
3358,3303,3447
3824,3913,3968
3968,3879,3824
4052,4196,4107
4107,4196,4251
4251,4162,4107
3777,3921,3832
6212,6301,6356
6157,6301,6212
6589,6733,6644
6788,6733,6877
6644,6733,6788
6788,6699,6644
6788,6843,6699
6932,6843,6788
6788,6877,6932
7783,7817,7838
7728,7817,7783
7453,7542,7508
7555,7500,7589
7466,7500,7555
7364,7309,7398
7398,7453,7364
8079,8092,8100
8084,8092,8071
8050,8084,8071
47,34,26
5,1,2
1484,1628,1539
12,25,33
17,25,12
12,4,17
2560,2416,2505
1369,1513,1424
916,950,1005
861,950,916
1005,971,916
395,306,340
458,403,492
458,513,424
526,581,492
526,471,560
492,403,437
437,471,526
526,492,437
492,581,547
547,513,458
458,492,547
602,513,547
568,513,602
602,657,568
597,631,686
3995,4139,4050
3351,3495,3406
3406,3262,3351
50,71,37
19,6,11
14,6,19
19,27,14
11,32,19
19,32,40
40,27,19
24,16,37
11,16,24
24,32,11
3,16,11
3,1,5
6,1,3
11,6,3
1559,1415,1504
1813,1724,1669
1339,1483,1394
1470,1415,1559
1318,1229,1174
1132,1043,988
1365,1221,1310
907,941,996
863,808,897
1300,1444,1355
1190,1046,1135
1135,1279,1190
1656,1800,1711
1711,1567,1656
334,355,300
507,418,452
253,274,219
520,486,431
431,465,520
3928,3784,3873
5855,5766,5711
3841,3786,3930
37,71,58
3642,3786,3697
3697,3786,3841
3841,3752,3697
3498,3587,3642
3028,3083,2939
2905,2960,2816
3138,3083,3227
3193,3138,3282
3282,3138,3227
3227,3371,3282
3371,3426,3282
3049,3138,3193
3049,2960,2905
3015,2960,3104
3104,2960,3049
3049,3193,3104
3193,3248,3104
3104,3248,3159
3159,3015,3104
2172,2316,2227
2193,2337,2248
2227,2316,2371
3151,3206,3062
3096,3240,3151
2677,2588,2533
4235,4146,4091
4091,3947,4036
4177,4088,4033
3787,3842,3698
3698,3643,3787
3279,3334,3190
3389,3533,3444
4049,3960,3905
3905,3960,3816
3816,3761,3905
1209,1120,1065
1489,1434,1578
1680,1536,1625
1625,1769,1680
976,1120,1031
1659,1570,1515
1714,1570,1659
1625,1570,1714
1714,1769,1625
664,609,698
960,1104,1015
460,371,405
426,371,460
2594,2539,2683
2683,2539,2628
2738,2594,2683
2683,2827,2738
3767,3856,3911
3911,3822,3767
3767,3822,3678
3568,3479,3424
3568,3424,3513
3513,3657,3568
2937,2848,2793
3513,3458,3602
3602,3746,3657
3602,3657,3513
3835,3746,3691
3691,3746,3602
3987,4131,4042
4076,4021,4165
4076,4131,3987
4165,4110,4254
4254,4110,4199
4199,4343,4254
4254,4309,4165
4885,4741,4830
4830,4974,4885
5262,5173,5118
4864,4775,4720
4720,4809,4864
4665,4809,4720
4720,4576,4665
4254,4343,4398
4398,4309,4254
4830,4741,4686
4686,4775,4830
4919,4974,4830
4830,4775,4919
4919,4775,4864
5296,5152,5241
5241,5152,5097
5186,5241,5097
5097,4953,5042
5097,5042,5186
2782,2837,2693
2693,2837,2748
2727,2816,2871
2871,2782,2727
4002,3947,4091
4091,4146,4002
3769,3625,3714
3769,3913,3824
3714,3570,3659
3337,3426,3481
3337,3248,3193
3392,3248,3337
3481,3392,3337
3282,3426,3337
3337,3193,3282
3968,3913,4057
4002,4146,4057
4057,3913,4002
2146,2201,2057
2248,2303,2159
3578,3434,3523
3235,3091,3180
3180,3324,3235
3447,3591,3502
3502,3358,3447
3180,3125,3269
3269,3125,3214
3269,3214,3358
3269,3324,3180
3002,2913,2858
3057,2913,3002
2447,2303,2392
2447,2392,2536
2714,2625,2570
2714,2803,2858
2659,2748,2803
2714,2570,2659
2659,2803,2714
2803,2748,2892
2748,2837,2892
2892,2837,2981
2981,3036,2892
3578,3633,3489
3489,3434,3578
3489,3633,3544
3544,3400,3489
2290,2201,2146
2353,2264,2209
2408,2264,2353
4997,4853,4942
4942,5086,4997
4853,4764,4709
4709,4764,4620
3976,3921,4065
3832,3921,3976
5115,5026,4971
4971,5060,5115
4916,5060,4971
5115,5060,5204
5204,5259,5115
5437,5293,5382
5157,5013,5102
5068,5212,5123
5068,5123,4979
5157,5212,5068
5068,5013,5157
5890,5746,5835
3945,3890,4034
3890,3979,4034
4034,3979,4123
4123,4178,4034
4034,4178,4089
4034,4089,3945
4390,4335,4479
5034,5089,4945
4945,4890,5034
4945,5089,5000
4877,4733,4822
4322,4178,4267
4267,4178,4123
4123,4212,4267
4644,4733,4788
4788,4699,4644
4644,4699,4555
5940,5995,5851
5796,5940,5851
5851,5707,5796
6207,6063,6152
5220,5131,5076
5220,5275,5131
5364,5275,5220
5919,6063,5974
6542,6398,6487
6542,6686,6597
6597,6686,6741
6356,6411,6267
6123,6212,6267
6267,6212,6356
6665,6576,6521
6720,6576,6665
6665,6809,6720
6741,6686,6830
5233,5089,5178
5233,5178,5322
6419,6563,6474
6474,6563,6618
6186,6275,6330
6330,6275,6419
6330,6241,6186
6330,6419,6474
6419,6275,6364
4693,4748,4604
5070,4926,5015
4672,4727,4583
4528,4617,4672
4672,4583,4528
4219,4130,4075
3698,3842,3753
5439,5528,5583
4910,5054,4965
4999,5054,4910
3868,3957,4012
4012,3923,3868
3805,3949,3860
3860,3716,3805
3360,3216,3305
3250,3394,3305
3271,3216,3360
3593,3648,3504
7795,7850,7816
7656,7567,7601
7546,7635,7601
7368,7313,7402
7402,7457,7368
7719,7685,7630
6062,6151,6206
6206,6117,6062
6172,6227,6083
6651,6740,6795
6240,6151,6096
6096,6185,6240
6719,6774,6630
6863,6774,6719
7041,7130,7185
5617,5562,5706
6075,6219,6130
5792,5703,5648
3642,3587,3731
3731,3786,3642
3731,3587,3676
7770,7715,7804
7783,7838,7804
8108,8087,8100
8100,8121,8108
4228,4139,4084
3634,3689,3545
2990,2846,2935
3778,3689,3634
3339,3394,3250
2420,2564,2475
3551,3496,3640
3784,3839,3695
3640,3784,3695
3695,3551,3640
6649,6505,6594
6429,6518,6573
5366,5277,5222
5421,5277,5366
5366,5510,5421
6751,6806,6662
6573,6518,6662
6586,6497,6442
6908,6819,6764
7133,6989,7078
5976,5887,5832
6832,6777,6921
6688,6777,6832
5900,5955,5811
5434,5523,5578
5578,5489,5434
6133,5989,6078
6112,6201,6256
6112,6057,6201
6434,6489,6345
6256,6201,6345
5434,5489,5345
3735,3879,3790
3824,3879,3735
4023,3968,4112
4112,3968,4057
4112,4167,4023
3536,3591,3447
3447,3392,3536
3481,3625,3536
3536,3392,3481
3607,3552,3696
7424,7479,7390
7356,7301,7390
7644,7610,7555
7555,7589,7644
7589,7500,7534
7160,7194,7249
7338,7304,7249
6995,6851,6940
6940,6851,6796
6987,6843,6932
6932,7076,6987
7296,7385,7351
7351,7262,7296
6068,6212,6123
6157,6212,6068
5602,5746,5657
5704,5615,5560
7165,7199,7254
7254,7199,7288
7131,7076,7165
6987,7076,7131
7110,7199,7165
6644,6699,6555
6390,6479,6534
6534,6479,6623
6534,6589,6445
6390,6534,6445
6356,6301,6445
6445,6301,6390
7673,7728,7639
7639,7728,7694
7694,7728,7783
7694,7605,7639
7584,7618,7673
7673,7639,7584
7461,7406,7495
7372,7406,7461
7707,7618,7652
7673,7618,7707
7927,7906,7961
7838,7817,7872
7872,7817,7851
7851,7906,7872
7872,7906,7927
7872,7893,7838
7927,7893,7872
8063,8084,8050
7364,7453,7419
7419,7453,7508
7419,7508,7474
7474,7385,7419
7508,7542,7597
7686,7652,7597
7576,7542,7487
7398,7432,7487
7487,7542,7453
7487,7453,7398
7466,7432,7377
7288,7322,7377
7411,7322,7356
7377,7322,7411
7411,7466,7377
7411,7500,7466
7521,7432,7466
7487,7432,7521
7521,7576,7487
7521,7610,7576
7555,7610,7521
7466,7555,7521
7343,7432,7398
7377,7432,7343
7343,7288,7377
7254,7288,7343
7398,7309,7343
7343,7309,7254
8113,8126,8121
8113,8121,8100
8105,8126,8113
8113,8092,8105
8100,8092,8113
17,22,30
26,34,13
35,22,14
14,27,35
17,4,9
4,6,9
9,6,14
9,22,17
14,22,9
106,161,127
84,71,50
131,165,186
220,241,186
186,165,220
220,165,199
280,259,314
314,335,280
453,419,364
343,288,322
322,377,343
1238,1183,1327
1039,1183,1094
1094,1149,1005
1005,950,1094
1094,950,1039
1238,1149,1094
1094,1183,1238
1539,1628,1683
1162,1251,1306
47,26,39
86,73,52
52,73,39
52,44,65
65,86,52
154,133,188
188,243,209
209,154,188
120,133,154
101,88,67
175,154,209
120,154,175
2327,2238,2183
2361,2416,2272
2272,2416,2327
2327,2183,2272
2183,2128,2272
1458,1513,1369
2183,2238,2094
2094,2238,2149
1877,1822,1966
