-0.06762,-0.01453,4.70143
-0.14955,0.06054,4.70264
-0.05508,-0.16979,4.65823
0.05129,0.14046,4.76707
-0.28321,-0.05267,4.63010
0.14114,-0.14816,4.70145
-0.13904,0.25139,4.75049
-0.20060,-0.26967,4.59328
0.23227,0.09505,4.77437
-0.37238,0.11134,4.64507
0.07870,-0.32959,4.64509
0.04535,0.34559,4.80276
-0.39108,-0.20187,4.55482
0.32611,-0.10150,4.73081
-0.30744,0.32715,4.70862
-0.12191,-0.43108,4.57748
0.28116,0.27956,4.81079
-0.51402,0.00381,4.56802
0.26468,-0.34621,4.67175
-0.09021,0.47976,4.78211
-0.37480,-0.38252,4.51997
0.44604,0.05457,4.76515
-0.49085,0.28020,4.63431
0.04681,-0.52535,4.59962
0.21101,0.47241,4.82250
-0.57756,-0.17714,4.50489
0.44943,-0.25364,4.70421
-0.29248,0.52331,4.72004
-0.26028,-0.54947,4.52298
0.47531,0.27111,4.79790
-0.64146,0.13646,4.55507
0.26425,-0.53119,4.63897
0.04127,0.62164,4.79529
-0.55065,-0.38866,4.47428
0.58726,-0.06881,4.73428
-0.51133,0.46520,4.64075
-0.06511,-0.66458,4.55262
0.40069,0.50212,4.81372
-0.72404,-0.07552,4.48665
0.48690,-0.43529,4.67744
-0.19527,0.68718,4.73061
-0.43126,-0.59253,4.47839
0.64185,0.17996,4.76556
-0.70249,0.31109,4.56396
0.18518,-0.69650,4.59831
0.22172,0.69660,4.79514
-0.71770,-0.32250,4.44698
0.66828,-0.24138,4.70483
-0.45678,0.64875,4.64955
-0.22566,-0.75038,4.50603
0.59139,0.45382,4.78790
-0.82825,0.07996,4.49258
0.45188,-0.62421,4.64699
-0.03799,0.80948,4.73865
-0.61496,-0.56999,4.44400
0.77005,0.02828,4.72968
-0.69895,0.50710,4.57773
0.04558,-0.82776,4.54898
0.42688,0.70352,4.78166
-0.86240,-0.19740,4.43831
0.68743,-0.44242,4.68108
-0.33704,0.81384,4.65905
-0.41678,-0.77993,4.46548
0.76428,0.33850,4.75465
-0.88269,0.27406,4.51389
0.34979,-0.79958,4.60354
0.16289,0.87927,4.74044
-0.79425,-0.48674,4.42079
0.84923,-0.16751,4.70012
-0.63111,0.70460,4.58659
-0.13777,-0.91424,4.49952
0.63589,0.64258,4.75839
-0.97306,-0.02340,4.44992
0.64311,-0.65233,4.65337
-0.16185,0.94532,4.67023
-0.62117,-0.75100,4.43358
0.90423,0.16716,4.72135
-0.87859,0.49070,4.53538
0.19163,-0.94379,4.54809
0.38987,0.88759,4.73220
-0.95441,-0.34823,4.41120
0.87158,-0.39188,4.67897
-0.50139,0.88683,4.59406
-0.35086,-0.94887,4.45817
0.82989,0.51758,4.73236
-1.03965,0.18915,4.47839
0.53242,-0.85037,4.60903
0.05695,1.02886,4.67843
-0.82262,-0.66338,4.41037
0.99859,-0.04822,4.69297
-0.81142,0.71036,4.54466
-0.01012,-1.04506,4.49247
0.62319,0.82974,4.71562
-1.08370,-0.16135,4.41968
0.83188,-0.62759,4.65582
-0.31623,1.03925,4.60661
-0.57896,-0.92659,4.42678
0.99506,0.33599,4.70781
-1.04949,0.42764,4.50921
0.36318,-1.01771,4.54791
0.30430,1.05231,4.67799
-1.00647,-0.51973,4.39708
1.03702,-0.29452,4.67278
-0.68050,0.91648,4.54651
-0.24273,-1.09583,4.44778
0.84540,0.70707,4.69754
-1.17140,0.06602,4.44850
0.72466,-0.85423,4.61430
-0.08483,1.14682,4.62056
-0.80667,-0.84480,4.40346
1.11557,0.10677,4.68506
-0.99321,0.67343,4.52338
0.14858,-1.14226,4.48428
0.56257,1.00913,4.66854
-1.16078,-0.32559,4.39813
1.01235,-0.55632,4.65444
-0.49239,1.09538,4.55491
-0.49349,-1.09004,4.41566
1.04217,0.52478,4.68417
-1.20494,0.32392,4.48774
0.55283,-1.05129,4.55030
0.17980,1.19540,4.62736
-1.01881,-0.70419,4.38768
1.17972,-0.15782,4.66550
-0.86915,0.90718,4.51955
-0.09998,-1.21671,4.43339
0.81467,0.89840,4.65551
-1.27466,-0.08812,4.41990
0.91882,-0.81390,4.61936
-0.25417,1.23338,4.57136
-0.74805,-1.02290,4.39228
1.19700,0.28949,4.67330
-1.17068,0.59602,4.51333
0.33117,-1.20507,4.47821
0.46066,1.17568,4.62496
-1.20250,-0.50908,4.38197
1.18042,-0.44322,4.64976
-0.68359,1.11546,4.51778
-0.37033,-1.23485,4.39869
1.04542,0.72423,4.64868
-1.33752,0.18455,4.46121
0.75469,-1.04505,4.55683
0.02270,1.31380,4.58408
-0.99077,-0.89351,4.37549
1.29524,0.01198,4.65872
-1.06149,0.86081,4.51047
0.07103,-1.30837,4.41805
0.74208,1.08537,4.61565
-1.34670,-0.26662,4.39294
1.10839,-0.73135,4.62323
-0.44442,1.28699,4.53099
-0.64967,-1.19006,4.37438
1.23895,0.49175,4.65108
-1.33483,0.47963,4.50096
0.53145,-1.23270,4.47812
0.32397,1.32556,4.58750
-1.20694,-0.70483,4.36612
1.32767,-0.29308,4.64352
-0.88408,1.10079,4.49644
-0.21528,-1.35596,4.37800
1.00486,0.92602,4.60867
-1.44178,0.01536,4.42726
0.96015,-0.99866,4.56725
-0.16117,1.40423,4.54796
-0.92211,-1.07959,4.35658
1.37899,0.20891,4.64943
-1.25212,0.77558,4.51021
0.26468,-1.36899,4.40618
0.63050,1.26268,4.58361
-1.38492,-0.46323,4.36800
1.28758,-0.60869,4.62409
-0.65025,1.30568,4.49856
-0.51529,-1.34011,4.35139
1.23827,0.70463,4.61567
-1.47579,0.32729,4.47556
0.74361,-1.22430,4.48614
0.15498,1.45321,4.55608
-1.17268,-0.90504,4.34542
1.44923,-0.11068,4.63747
-1.09093,1.04954,4.49017
-0.03301,-1.44984,4.35704
0.92695,1.12600,4.57436
-1.51434,-0.17718,4.38983
1.16425,-0.91219,4.57918
-0.36620,1.46291,4.51602
-0.81528,-1.25530,4.33127
1.42408,0.42574,4.63012
-1.43062,0.65132,4.50497
0.47582,-1.39728,4.40251
0.48554,1.42577,4.55725
-1.38682,-0.67146,4.34247
1.44629,-0.44906,4.62136
-0.86600,1.28874,4.47548
-0.35045,-1.46784,4.32648
1.19513,0.92036,4.57483
-1.58672,0.14463,4.43526
0.96262,-1.17861,4.50148
-0.04131,1.55396,4.52892
-1.09839,-1.10208,4.31788
1.54207,0.09930,4.63008
-1.29632,0.96127,4.49299
0.17075,-1.51390,4.33964
0.81245,1.31920,4.55119
-1.55331,-0.38705,4.35300
1.35795,-0.78586,4.58904
-0.58688,1.48590,4.48535
-0.67395,-1.41468,4.30290
1.42529,0.65361,4.59573
-1.58573,0.48959,4.48240
0.69962,-1.39215,4.41001
0.30790,1.56743,4.53320
-1.35016,-0.88408,4.31247
1.57972,-0.25655,4.61626
-1.08660,1.23656,4.46417
-0.15864,-1.56954,4.30229
1.11550,1.13530,4.54172
-1.66424,-0.06137,4.38647
1.18190,-1.09394,4.52100
-0.26037,1.62247,4.50252
-0.98679,-1.28900,4.28520
